ativo,margem
GGBRV200W4,7.13
POMOO795,1.49
VBBRX288,10.17
BPANV799,3.07
GGBRV200W5,7.08
POMOO80,1.26
VBBRX293,10.63
BPANV800,2.90
GGBRV203,7.33
POMOP80,1.31
VBBRX298,11.10
BPANV809,3.16
GGBRV205,7.58
POMOQ800,1.36
VBBRX303,11.56
BPANV819,3.24
GGBRV205W1,7.79
POMOR800,1.42
VBBRX308,12.03
BPANV839,3.41
GGBRV205W2,7.73
POMOS80,1.46
VBBRX326,11.33
BPANV859,3.58
GGBRV205W4,7.62
POMOT80,1.50
VBBRX346,15.59
BPANV879,3.76
GGBRV205W5,7.57
POMOU80,1.53
VBBRX356,16.55
BPANV899,3.93
GGBRV207,7.83
POMOV102,2.86
VBBRX436,24.26
BPANV919,4.11
GGBRV210,8.07
POMOV103,3.11
VIVAA183,20.63
BPANV939,4.29
GGBRV210W1,8.29
POMOV107,3.35
VIVAA185,20.41
BPANV950,4.20
GGBRV210W2,8.23
POMOV112,3.85
VIVAA190,19.98
BPANV959,4.47
GGBRV210W4,8.12
POMOV117,4.34
VIVAA193,19.77
BPANW560,1.90
GGBRV210W5,8.06
POMOV122,4.84
VIVAA195,20.20
BPANW580,2.03
GGBRV212,8.32
POMOV127,5.33
VIVAB200,20.24
BPANW600,2.17
GGBRV215,8.57
POMOV725,0.49
VIVAC37,10.27
BPANW620,2.31
GGBRV215W2,8.73
POMOV750,0.54
VIVAD23,18.69
BPANW640,2.45
GGBRV215W4,8.61
POMOV790,0.80
VIVAD235,18.34
BPANW660,2.59
GGBRV215W5,8.55
POMOV800,0.66
VIVAD24,17.99
BPANW680,2.74
GGBRV217,8.82
POMOV810,0.94
VIVAD245,17.65
BPANW700,2.89
GGBRV220,9.06
POMOV830,1.09
VIVAD25,17.31
BPANW720,3.04
GGBRV220W2,9.22
POMOV840,1.17
VIVAD255,16.97
BPANW740,3.19
GGBRV220W4,9.10
POMOV850,1.26
VIVAE200,21.33
BPANW760,3.35
GGBRV220W5,9.04
POMOV870,1.43
VIVAF200,21.75
BPANW780,3.50
GGBRV222,9.31
POMOV890,1.60
VIVAG200,22.09
BPANW800,3.66
GGBRV225,9.56
POMOV910,1.78
VIVAG260,17.79
BPANW810,3.74
GGBRV227,9.81
POMOV925,2.06
VIVAH183,23.17
BPANW820,3.82
GGBRV230,10.06
POMOV930,1.96
VIVAH185,23.00
BPANW840,3.98
GGBRV232,10.30
POMOV950,2.15
VIVAH188,22.83
BPANW860,4.14
GGBRV235,10.55
POMOV970,2.34
VIVAH190,22.66
BPANW870,4.22
GGBRV237,10.80
POMOV990,2.53
VIVAH195,22.32
BPANW880,4.31
GGBRV240,11.05
POMOW102,2.86
VIVAH198,22.16
BPANW900,4.47
GGBRV242,11.29
POMOW107,3.32
VIVAH20,21.99
BPANW920,4.64
GGBRV245,11.54
POMOW112,3.78
VIVAH200,22.49
BPANW940,4.80
GGBRV247,11.79
POMOW117,4.25
VIVAH203,21.83
BPANX560,2.22
GGBRV250,12.04
POMOW122,4.72
VIVAH205,21.67
BPANX580,2.36
GGBRV252,12.29
POMOW750,0.77
VIVAH208,21.50
BPANX600,2.50
GGBRV255,12.53
POMOW790,1.01
VIVAH210,21.34
BPANX620,2.64
GGBRV257,12.78
POMOW800,0.89
VIVAH213,21.18
BPANX640,2.79
GGBRV260,13.03
POMOW810,1.14
VIVAH215,21.02
BPANX660,2.93
GGBRV262,13.28
POMOW820,1.20
VIVAH218,20.86
BPANX680,3.08
GGBRV265,13.53
POMOW830,1.27
VIVAH220,20.71
BPANX690,3.16
GGBRV266,13.77
POMOW840,1.34
VIVAH223,20.55
BPANX700,3.23
GGBRV270,14.02
POMOW850,1.41
VIVAH225,20.40
BPANX710,3.31
GGBRV272,14.27
POMOW860,1.49
VIVAH228,20.24
BPANX720,3.38
GGBRV275,14.52
POMOW870,1.56
VIVAH230,20.09
BPANX740,3.53
GGBRV276,14.76
POMOW880,1.64
VIVAH233,19.94
BPANX760,3.69
GGBRV280,15.01
POMOW890,1.72
VIVAI20,22.78
BPANX780,3.84
GGBRV281,15.26
POMOW900,1.80
VIVAJ163,21.58
BPANX80,4.00
GGBRV285,15.51
POMOW910,1.88
VIVAJ175,21.08
BPANX810,4.08
GGBRV286,15.76
POMOW920,1.96
VIVAJ177,20.83
BPANX820,4.16
GGBRV290,16.00
POMOW930,2.04
VIVAJ180,20.59
BPANX840,4.32
GGBRV291,16.25
POMOW950,2.21
VIVAJ182,20.34
BPANX860,4.48
GGBRV295,16.50
POMOW970,2.38
VIVAJ185,20.09
BPANX880,4.64
GGBRV296,16.75
POMOW990,2.55
VIVAJ187,19.84
BPANX900,4.80
GGBRV300,16.99
POMOX100,2.67
VIVAJ190,19.59
BPANX910,4.88
GGBRV301,17.24
POMOX103,3.05
VIVAJ192,19.35
BPANX920,4.96
GGBRV305,17.49
POMOX108,3.49
VIVAJ195,19.10
BPANX940,5.13
GGBRV306,17.74
POMOX113,3.94
VIVAJ197,18.85
BRAPA145,7.54
GGBRV310,17.99
POMOX118,4.39
VIVAJ200,18.60
BRAPA148,7.31
GGBRV311,18.23
POMOX735,0.90
VIVAJ202,18.36
BRAPA153,6.85
GGBRV314,18.48
POMOX775,1.13
VIVAJ205,18.11
BRAPA155,6.63
GGBRV316,18.73
POMOX799,1.19
VIVAJ207,17.86
BRAPA160,7.08
GGBRV319,18.98
POMOX800,1.01
VIVAJ21,16.39
BRAPA170,5.32
GGBRV324,19.47
POMOX810,1.25
VIVAJ210,17.62
BRAPA180,4.51
GGBRV329,19.97
POMOX820,1.32
VIVAJ212,17.37
BRAPA193,3.57
GGBRV334,20.46
POMOX84,1.38
VIVAJ213,16.63
BRAPB145,7.75
GGBRW127,0.89
POMOX840,1.45
VIVAJ215,17.12
BRAPB148,7.53
GGBRW129,1.02
POMOX850,1.52
VIVAJ217,16.88
BRAPB153,7.09
GGBRW132,1.15
POMOX86,1.66
VIVAJ218,16.15
BRAPB155,6.87
GGBRW134,1.30
POMOX860,1.59
VIVAJ220,15.90
BRAPB160,7.31
GGBRW137,1.45
POMOX875,1.80
VIVAJ223,15.66
BRAPC16,7.51
GGBRW139,1.61
POMOX880,1.73
VIVAJ225,15.42
BRAPD160,7.69
GGBRW14,6.86
POMOX885,1.88
VIVAJ228,15.17
BRAPE16,7.86
GGBRW142,1.78
POMOX895,1.95
VIVAJ233,14.69
BRAPF195,5.48
GGBRW144,1.96
POMOX915,2.10
VIVAJ235,14.45
BRAPG16,8.25
GGBRW147,2.14
POMOX935,2.26
VIVAJ238,14.21
BRAPH16,8.46
GGBRW150,2.33
POMOX955,2.42
VIVAJ243,13.73
BRAPI16,8.62
GGBRW152,2.53
POMOX975,2.59
VIVAJ248,13.26
BRAPJ100,11.45
GGBRW155,2.73
POMOX995,2.75
VIVAJ253,12.79
BRAPJ105,10.95
GGBRW157,2.93
PRIOA29,35.44
VIVAJ255,12.56
BRAPJ110,10.46
GGBRW158W4,3.06
PRIOA294,35.13
VIVAJ258,12.32
BRAPJ115,9.96
GGBRW160,3.15
PRIOA30,34.82
VIVAJ263,11.86
BRAPJ120,9.46
GGBRW162,3.36
PRIOA304,34.52
VIVAJ268,11.40
BRAPJ125,8.97
GGBRW165,3.58
PRIOA31,34.22
VIVAJ270,11.17
BRAPJ130,8.47
GGBRW165W4,3.70
PRIOA314,33.92
VIVAJ273,10.94
BRAPJ135,7.98
GGBRW167,3.80
PRIOA320,33.62
VIVAJ275,10.72
BRAPJ140,7.48
GGBRW17,4.26
PRIOA325,33.33
VIVAJ278,10.49
BRAPJ145,6.99
GGBRW170,4.03
PRIOA330,33.04
VIVAJ280,10.27
BRAPJ155,6.00
GGBRW175,4.49
PRIOA335,32.75
VIVAJ283,10.05
BRAPJ159,5.50
GGBRW175W4,4.60
PRIOA340,32.47
VIVAJ285,9.83
BRAPJ160,6.49
GGBRW18,4.95
PRIOA342,32.33
VIVAJ288,9.61
BRAPJ163,5.26
GGBRW180,4.72
PRIOA345,32.19
VIVAJ290,9.39
BRAPJ165,5.01
GGBRW182,5.19
PRIOA347,32.05
VIVAJ293,9.17
BRAPJ170,4.52
GGBRW185,5.42
PRIOA350,31.91
VIVAJ295,8.96
BRAPJ175,4.04
GGBRW187,5.66
PRIOA352,31.77
VIVAJ298,8.74
BRAPJ180,3.57
GGBRW190,5.90
PRIOA355,31.63
VIVAJ300,8.53
BRAPJ185,3.10
GGBRW192,6.14
PRIOA357,31.49
VIVAJ303,8.32
BRAPJ190,2.65
GGBRW195,6.38
PRIOA360,31.36
VIVAJ305,8.11
BRAPJ195,2.21
GGBRW197,6.62
PRIOA362,31.22
VIVAJ310,7.70
BRAPJ200,1.80
GGBRW202,7.10
PRIOA365,31.09
VIVAJ313,7.49
BRAPJ205,1.42
GGBRW205,7.34
PRIOA367,30.95
VIVAJ323,6.70
BRAPJ210,1.10
GGBRW207,7.58
PRIOA370,30.81
VIVAK195,19.46
BRAPJ953,11.99
GGBRW209,7.83
PRIOA372,30.68
VIVAK213,17.16
BRAPJ973,11.79
GGBRW212,8.07
PRIOA375,30.55
VIVAK218,16.71
BRAPK100,11.58
GGBRW214,8.31
PRIOA377,30.42
VIVAK220,16.49
BRAPK105,11.09
GGBRW217,8.55
PRIOA380,30.28
VIVAK223,16.26
BRAPK110,10.60
GGBRW219,8.80
PRIOA382,30.15
VIVAK228,15.82
BRAPK115,10.11
GGBRW222,9.04
PRIOA385,30.03
VIVAK233,15.38
BRAPK120,9.62
GGBRW225,9.28
PRIOA387,29.90
VIVAK238,14.94
BRAPK125,9.13
GGBRW227,9.53
PRIOA390,29.76
VIVAK243,14.51
BRAPK130,8.65
GGBRW229,9.77
PRIOA392,29.64
VIVAK248,14.08
BRAPK135,8.16
GGBRW232,10.02
PRIOA395,29.51
VIVAK253,13.66
BRAPK140,7.67
GGBRW234,10.26
PRIOA397,29.38
VIVAK258,13.24
BRAPK145,7.19
GGBRW237,10.50
PRIOA400,29.25
VIVAK263,12.82
BRAPK153,6.46
GGBRW239,10.75
PRIOA402,29.13
VIVAK268,12.41
BRAPK155,6.23
GGBRW242,10.99
PRIOA405,29.00
VIVAK270,12.21
BRAPK158,5.99
GGBRW244,11.24
PRIOA41,28.76
VIVAK273,12.01
BRAPK159,5.75
GGBRW247,11.48
PRIOA422,28.14
VIVAK275,11.81
BRAPK160,6.70
GGBRW249,11.73
PRIOA430,27.78
VIVAK278,11.61
BRAPK163,5.52
GGBRW252,11.97
PRIOA437,27.43
VIVAK283,11.22
BRAPK165,5.28
GGBRW254,12.21
PRIOA440,27.31
VIVAK288,10.83
BRAPK168,5.05
GGBRW257,12.46
PRIOA447,26.96
VIVAK293,10.45
BRAPK170,4.82
GGBRW259,12.70
PRIOA480,25.51
VIVAK295,10.26
BRAPK173,4.60
GGBRW262,12.95
PRIOA555,22.52
VIVAK298,10.07
BRAPK175,4.37
GGBRW264,13.19
PRIOB395,31.60
VIVAK303,9.71
BRAPK180,3.93
GGBRW266,13.44
PRIOB405,31.14
VIVAK308,9.35
BRAPK185,3.50
GGBRW269,13.68
PRIOB407,31.03
VIVAK313,9.00
BRAPK190,3.10
GGBRW271,13.93
PRIOB410,30.92
VIVAK315,8.82
BRAPK195,2.71
GGBRW274,14.17
PRIOB455,28.98
VIVAK318,8.65
BRAPK200,2.35
GGBRW276,14.42
PRIOB482,27.88
VIVAK323,8.32
BRAPK205,2.01
GGBRW279,14.66
PRIOC395,33.23
VIVAK328,8.00
BRAPK210,1.71
GGBRW281,14.90
PRIOC397,33.13
VIVAK333,7.68
BRAPK973,11.92
GGBRW284,15.15
PRIOC400,33.02
VIVAK338,7.37
BRAPL104,11.32
GGBRW286,15.39
PRIOC402,32.92
VIVAK343,7.08
BRAPL109,10.84
GGBRW289,15.64
PRIOC405,32.81
VIVAK348,6.79
BRAPL112,10.60
GGBRW291,15.88
PRIOC407,32.71
VIVAK353,6.52
BRAPL114,10.35
GGBRW294,16.13
PRIOC410,32.60
VIVAL195,19.84
BRAPL117,10.11
GGBRW296,16.37
PRIOC412,32.50
VIVAL198,18.96
BRAPL119,9.87
GGBRW299,16.62
PRIOC415,32.39
VIVAL203,18.52
BRAPL122,9.63
GGBRW301,16.86
PRIOC417,32.29
VIVAL208,18.09
BRAPL124,9.39
GGBRW304,17.11
PRIOC420,32.19
VIVAL213,17.66
BRAPL127,9.15
GGBRW306,17.35
PRIOC422,32.09
VIVAL218,17.23
BRAPL129,8.91
GGBRW311,17.84
PRIOC425,31.99
VIVAL223,16.81
BRAPL132,8.67
GGBRW314,18.08
PRIOC427,31.89
VIVAL228,16.39
BRAPL134,8.43
GGBRW316,18.33
PRIOC430,31.79
VIVAL233,15.97
BRAPL137,8.19
GGBRW321,18.82
PRIOC432,31.68
VIVAL238,15.56
BRAPL139,7.95
GGBRW326,19.31
PRIOC435,31.58
VIVAL243,15.15
BRAPL142,7.72
GGBRW331,19.80
PRIOC437,31.48
VIVAL245,14.95
BRAPL144,7.48
GGBRW336,20.28
PRIOC440,31.39
VIVAL248,14.75
BRAPL147,7.24
GGBRX1,11.44
PRIOC442,31.29
VIVAL250,14.55
BRAPL149,7.01
GGBRX128,1.18
PRIOC445,31.19
VIVAL253,14.35
BRAPL152,6.78
GGBRX131,1.31
PRIOC447,31.09
VIVAL258,13.96
BRAPL154,6.55
GGBRX133,1.45
PRIOC450,31.00
VIVAL263,13.57
BRAPL157,6.32
GGBRX136,1.59
PRIOD41,34.04
VIVAL268,13.19
BRAPL159,6.09
GGBRX138,1.75
PRIOE23,42.86
VIVAL273,12.81
BRAPL164,5.64
GGBRX141,1.90
PRIOE410,35.29
VIVAL278,12.44
BRAPL167,5.41
GGBRX143,2.07
PRIOE43,34.39
VIVAL283,12.08
BRAPL169,5.19
GGBRX153,2.24
PRIOF407,36.89
VIVAL288,11.72
BRAPL172,4.98
GGBRX156,2.41
PRIOF487,34.33
VIVAL293,11.37
BRAPL174,4.76
GGBRX158,2.60
PRIOF54,32.68
VIVAL298,11.02
BRAPL177,4.55
GGBRX16,2.78
PRIOF57,32.01
VIVAL303,10.69
BRAPL179,4.34
GGBRX162,2.97
PRIOG40,38.28
VIVAL308,10.35
BRAPL18,5.86
GGBRX165,3.17
PRIOG407,38.04
VIVAL313,10.03
BRAPL182,4.13
GGBRX167,3.37
PRIOG410,37.95
VIVAL318,9.72
BRAPL184,3.93
GGBRX17,3.57
PRIOG416,37.72
VIVAL323,9.41
BRAPL187,3.73
GGBRX172,3.78
PRIOH397,39.66
VIVAL328,9.11
BRAPL189,3.54
GGBRX175,3.99
PRIOH400,39.58
VIVAL333,8.82
BRAPL192,3.35
GGBRX177,4.20
PRIOH402,39.50
VIVAL338,8.53
BRAPL194,3.17
GGBRX18,4.41
PRIOH405,39.43
VIVAO37,15.07
BRAPL197,3.00
GGBRX182,4.63
PRIOH407,39.35
VIVAP23,5.30
BRAPL199,2.82
GGBRX185,4.85
PRIOH41,39.28
VIVAP235,5.60
BRAPL202,2.66
GGBRX187,5.08
PRIOH412,39.21
VIVAP24,5.90
BRAPL204,2.50
GGBRX19,5.53
PRIOH415,39.13
VIVAP245,6.22
BRAPL207,2.34
GGBRX191,5.30
PRIOH417,39.05
VIVAP25,6.54
BRAPL209,2.19
GGBRX197,5.99
PRIOH420,38.98
VIVAP255,6.86
BRAPL212,2.05
GGBRX20,6.22
PRIOI347W4,24.30
VIVAS260,8.13
BRAPL916,12.58
GGBRX202,6.45
PRIOI352W4,23.80
VIVAT203,4.91
BRAPL936,12.38
GGBRX203,7.15
PRIOI357W4,23.30
VIVAT205,5.04
BRAPL956,12.19
GGBRX206,6.68
PRIOI362W4,22.80
VIVAT208,5.18
BRAPL976,12.00
GGBRX207,6.91
PRIOI367W4,22.30
VIVAT210,5.31
BRAPL996,11.80
GGBRX208,7.62
PRIOI372W4,21.80
VIVAT213,5.45
BRAPM145,2.18
GGBRX21,7.77
PRIOI377W4,21.30
VIVAT215,5.59
BRAPM148,2.34
GGBRX215,7.54
PRIOI382W4,20.80
VIVAT218,5.73
BRAPM153,2.68
GGBRX22,8.33
PRIOI387W4,20.30
VIVAT220,5.87
BRAPM155,2.86
GGBRX225,8.57
PRIOI392W4,19.80
VIVAT223,6.01
BRAPM160,2.51
GGBRX227,8.81
PRIOI397W4,19.30
VIVAT225,6.15
BRAPM170,3.99
GGBRX23,9.28
PRIOI400W4,19.05
VIVAT228,6.30
BRAPM180,4.81
GGBRX231,9.04
PRIOI402W4,18.80
VIVAT230,6.44
BRAPM193,5.89
GGBRX236,9.52
PRIOI407W4,18.30
VIVAT233,6.59
BRAPN145,2.28
GGBRX238,9.76
PRIOI41,40.20
VIVAV21,2.31
BRAPN148,2.44
GGBRX24,10.24
PRIOI412W4,17.80
VIVAV210,1.59
BRAPN153,2.76
GGBRX240,5.76
PRIOI417W4,17.30
VIVAV212,1.72
BRAPN155,2.92
GGBRX241,10.00
PRIOI422W4,16.80
VIVAV213,2.15
BRAPN160,2.59
GGBRX245,11.20
PRIOI427W4,16.30
VIVAV215,1.86
BRAPO16,2.66
GGBRX246,10.48
PRIOI432W4,15.80
VIVAV217,2.00
BRAPP160,2.71
GGBRX247,10.96
PRIOI437W4,15.31
VIVAV218,2.47
BRAPQ16,2.75
GGBRX248,10.72
PRIOI440W4,15.06
VIVAV220,2.63
BRAPR195,5.09
GGBRX251,11.68
PRIOI442W4,14.81
VIVAV223,2.81
BRAPR230,8.59
GGBRX253,11.92
PRIOI447W4,14.31
VIVAV225,2.98
BRAPR245,9.83
GGBRX256,12.17
PRIOI452W4,13.81
VIVAV228,3.16
BRAPS16,2.84
GGBRX258,12.41
PRIOI457W4,13.32
VIVAV233,3.54
BRAPT16,2.89
GGBRX26,7.30
PRIOI460W4,13.07
VIVAV235,3.73
BRAPU16,2.92
GGBRX261,12.65
PRIOI462W4,12.83
VIVAV238,3.93
BRAPV130,0.73
GGBRX263,12.89
PRIOJ195,39.71
VIVAV243,4.33
BRAPV135,1.03
GGBRX266,13.13
PRIOJ197,39.46
VIVAV248,4.75
BRAPV140,1.38
GGBRX268,13.37
PRIOJ200,39.21
VIVAV253,5.18
BRAPV145,1.77
GGBRX270,8.09
PRIOJ202,38.97
VIVAV255,5.40
BRAPV155,2.66
GGBRX271,13.61
PRIOJ205,38.72
VIVAV258,5.63
BRAPV159,3.13
GGBRX273,13.85
PRIOJ207,38.47
VIVAV263,6.08
BRAPV160,2.20
GGBRX276,14.10
PRIOJ210,38.23
VIVAV268,6.53
BRAPV163,3.37
GGBRX278,14.34
PRIOJ212,37.98
VIVAV270,6.77
BRAPV165,3.61
GGBRX283,14.82
PRIOJ215,37.74
VIVAV273,7.00
BRAPV170,4.09
GGBRX288,15.30
PRIOJ217,37.49
VIVAV275,7.23
BRAPV175,4.58
GGBRX293,15.79
PRIOJ220,37.25
VIVAV278,7.47
BRAPV180,5.07
GGBRX298,16.27
PRIOJ222,37.00
VIVAV280,7.70
BRAPV185,5.56
GGBRX303,16.75
PRIOJ225,36.75
VIVAV283,7.94
BRAPV190,6.05
GGBRX321,18.45
PRIOJ227,36.51
VIVAV285,8.18
BRAPV195,6.55
GOAUA100,3.48
PRIOJ230,36.27
VIVAV288,8.42
BRAPV200,7.04
GOAUA103,3.14
PRIOJ232,36.02
VIVAV290,8.65
BRAPV205,7.54
GOAUA105,2.96
PRIOJ235,35.78
VIVAV293,8.89
BRAPV210,8.03
GOAUA108,2.78
PRIOJ237,35.53
VIVAV295,9.13
BRAPV215,8.53
GOAUA110,2.61
PRIOJ240,35.29
VIVAV298,9.37
BRAPV220,9.03
GOAUA113,2.45
PRIOJ242,35.05
VIVAV300,9.61
BRAPV225,9.52
GOAUA115,2.29
PRIOJ245,34.80
VIVAV303,9.86
BRAPV230,10.02
GOAUA118,2.14
PRIOJ247,34.56
VIVAV305,10.10
BRAPV235,10.51
GOAUA839,4.65
PRIOJ250,34.32
VIVAV310,10.58
BRAPW130,1.04
GOAUA849,4.57
PRIOJ252,34.07
VIVAV313,10.82
BRAPW135,1.31
GOAUA859,4.48
PRIOJ255,33.83
VIVAV323,11.80
BRAPW140,1.62
GOAUA869,4.39
PRIOJ257,33.59
VIVAW213,2.98
BRAPW145,1.96
GOAUA879,4.31
PRIOJ260,33.35
VIVAW218,3.27
BRAPW153,2.52
GOAUA889,4.22
PRIOJ262,33.11
VIVAW220,3.43
BRAPW155,2.72
GOAUA907,4.14
PRIOJ265,32.87
VIVAW223,3.59
BRAPW158,2.92
GOAUA909,4.05
PRIOJ267,32.63
VIVAW228,3.91
BRAPW159,3.13
GOAUA927,3.97
PRIOJ270,32.39
VIVAW233,4.25
BRAPW160,2.33
GOAUA929,3.89
PRIOJ272,32.15
VIVAW238,4.60
BRAPW163,3.34
GOAUA947,3.80
PRIOJ275,31.91
VIVAW243,4.95
BRAPW165,3.55
GOAUA949,3.72
PRIOJ277,31.67
VIVAW248,5.33
BRAPW168,3.77
GOAUA967,3.64
PRIOJ280,31.43
VIVAW253,5.71
BRAPW170,4.00
GOAUA99,3.33
PRIOJ282,31.20
VIVAW258,6.10
BRAPW173,4.22
GOAUB10,3.69
PRIOJ285,30.96
VIVAW263,6.49
BRAPW175,4.45
GOAUB100,3.46
PRIOJ287,30.72
VIVAW268,6.90
BRAPW180,4.91
GOAUB103,3.29
PRIOJ290,30.49
VIVAW270,7.11
BRAPW185,5.38
GOAUB105,3.12
PRIOJ292,30.25
VIVAW273,7.31
BRAPW190,5.86
GOAUB108,2.95
PRIOJ295,30.02
VIVAW275,7.52
BRAPW195,6.33
GOAUB110,2.79
PRIOJ297,29.78
VIVAW278,7.74
BRAPW200,6.81
GOAUB113,2.64
PRIOJ300,29.55
VIVAW283,8.16
BRAPW205,7.30
GOAUB115,2.49
PRIOJ302,29.32
VIVAW288,8.59
BRAPW210,7.78
GOAUB118,2.35
PRIOJ305,29.08
VIVAW293,9.03
BRAPW215,8.26
GOAUB120,2.21
PRIOJ307,28.85
VIVAW295,9.25
BRAPW220,8.75
GOAUB123,2.08
PRIOJ310,28.62
VIVAW298,9.48
BRAPW225,9.24
GOAUC10,3.85
PRIOJ312,28.39
VIVAW303,9.92
BRAPW230,9.72
GOAUC100,3.64
PRIOJ315,28.16
VIVAW308,10.37
BRAPW235,10.21
GOAUC103,3.47
PRIOJ315W4,28.71
VIVAW313,10.83
BRAPW240,10.70
GOAUC105,3.30
PRIOJ317,27.93
VIVAW315,11.06
BRAPX129,1.15
GOAUC108,3.14
PRIOJ320,27.70
VIVAW318,11.29
BRAPX132,1.28
GOAUC110,2.99
PRIOJ320W4,28.28
VIVAW323,11.75
BRAPX134,1.41
GOAUC113,2.84
PRIOJ322,27.48
VIVAW328,12.21
BRAPX137,1.55
GOAUC115,2.69
PRIOJ325,27.25
VIVAW333,12.68
BRAPX139,1.70
GOAUC118,2.55
PRIOJ325W4,27.85
VIVAW338,13.14
BRAPX142,1.85
GOAUC120,2.42
PRIOJ325W5,28.45
VIVAW343,13.61
BRAPX144,2.01
GOAUC123,2.29
PRIOJ327,27.02
VIVAW348,14.08
BRAPX147,2.17
GOAUD10,4.00
PRIOJ327W1,26.41
VIVAW353,14.55
BRAPX149,2.34
GOAUE100,4.14
PRIOJ330,26.80
VIVAX203,2.90
BRAPX152,2.52
GOAUF100,4.31
PRIOJ330W2,26.42
VIVAX208,3.17
BRAPX154,2.70
GOAUG10,4.45
PRIOJ330W4,27.43
VIVAX213,3.45
BRAPX157,2.89
GOAUG103,4.16
PRIOJ330W5,28.05
VIVAX218,3.74
BRAPX159,3.08
GOAUG104,4.01
PRIOJ332,26.57
VIVAX223,4.05
BRAPX164,3.48
GOAUG108,3.87
PRIOJ332W1,25.92
VIVAX228,4.36
BRAPX167,3.68
GOAUG110,3.73
PRIOJ335,26.35
VIVAX233,4.68
BRAPX169,3.89
GOAUG2,4.32
PRIOJ335W2,25.95
VIVAX238,5.02
BRAPX172,4.10
GOAUH1,4.19
PRIOJ335W4,27.01
VIVAX243,5.36
BRAPX174,4.31
GOAUH10,4.61
PRIOJ335W5,27.65
VIVAX245,5.54
BRAPX177,4.52
GOAUH103,4.33
PRIOJ337,26.12
VIVAX248,5.72
BRAPX179,4.74
GOAUH108,4.05
PRIOJ337W1,25.43
VIVAX250,5.89
BRAPX18,3.28
GOAUH11,3.91
PRIOJ340,25.90
VIVAX253,6.08
BRAPX182,4.96
GOAUH99,4.49
PRIOJ340W2,25.48
VIVAX258,6.44
BRAPX184,5.18
GOAUI1,4.61
PRIOJ340W4,26.60
VIVAX263,6.82
BRAPX187,5.41
GOAUI10,4.73
PRIOJ340W5,27.26
VIVAX268,7.21
BRAPX189,5.63
GOAUI102,4.46
PRIOJ342,25.68
VIVAX273,7.60
BRAPX192,5.86
GOAUI104,4.31
PRIOJ342W1,24.94
VIVAX278,7.99
BRAPX194,6.09
GOAUI108,4.17
PRIOJ345,25.46
VIVAX283,8.40
BRAPX197,6.32
GOAUI11,4.04
PRIOJ345W2,25.01
VIVAX288,8.81
BRAPX199,6.55
GOAUJ10,2.70
PRIOJ345W4,26.19
VIVAX293,9.22
BRAPX202,6.79
GOAUJ100,2.89
PRIOJ345W5,26.87
VIVAX298,9.64
BRAPX204,7.02
GOAUJ105,2.23
PRIOJ347,25.24
VIVAX303,10.06
BRAPX207,7.26
GOAUJ110,1.79
PRIOJ347W1,24.45
VIVAX308,10.49
BRAPX209,7.49
GOAUJ115,1.38
PRIOJ350,25.02
VIVAX313,10.93
BRAPX212,7.73
GOAUJ120,1.02
PRIOJ350W2,24.55
VIVAX318,11.36
BRAPX214,7.96
GOAUJ125,0.72
PRIOJ350W4,25.78
VIVAX323,11.81
BRAPX222,8.67
GOAUJ507,7.64
PRIOJ350W5,26.48
VIVAX328,12.25
BRAPX224,8.91
GOAUJ607,6.65
PRIOJ352,24.80
VIVAX333,12.69
BRAPX226,8.20
GOAUJ647,6.25
PRIOJ352W1,23.96
VIVAX338,13.14
BRAPX229,9.39
GOAUJ667,6.05
PRIOJ355,24.58
VIVTA270,12.91
BRAPX234,9.87
GOAUJ687,5.86
PRIOJ355W2,24.09
VIVTA273,12.68
BRAPX239,10.35
GOAUJ707,5.66
PRIOJ355W4,25.37
VIVTA275,12.45
BRAPX244,10.83
GOAUJ727,5.46
PRIOJ355W5,26.10
VIVTA278,12.22
BRAPX249,11.31
GOAUJ747,5.26
PRIOJ357,24.36
VIVTA280,12.00
BRAPX250,8.44
GOAUJ767,5.06
PRIOJ357W1,23.48
VIVTA283,11.77
BRAPX254,11.79
GOAUJ787,4.87
PRIOJ360,24.15
VIVTA285,11.54
BRAPX259,12.27
GOAUJ807,4.67
PRIOJ360W2,23.63
VIVTA288,11.32
BRAPX264,12.75
GOAUJ827,4.47
PRIOJ360W4,24.97
VIVTA328,7.65
BRAPX269,13.23
GOAUJ847,4.27
PRIOJ360W5,25.72
VIVTA338,6.86
BRAVA120,18.92
GOAUJ867,4.07
PRIOJ362,23.93
VIVTA348,6.11
BRAVA130,18.28
GOAUJ887,3.88
PRIOJ362W1,22.99
VIVTA500,15.75
BRAVA140,17.67
GOAUJ907,3.68
PRIOJ365,23.72
VIVTB50,16.07
BRAVA150,17.08
GOAUJ927,3.48
PRIOJ365W2,23.17
VIVTC50,16.36
BRAVA160,16.52
GOAUJ929,3.38
PRIOJ365W4,24.57
VIVTD500,16.62
BRAVA170,15.98
GOAUJ947,3.28
PRIOJ365W5,25.35
VIVTE50,16.86
BRAVA180,15.46
GOAUJ967,3.09
PRIOJ367,23.51
VIVTF255,15.85
BRAVA182,15.33
GOAUK100,3.13
PRIOJ367W1,22.51
VIVTF270,14.56
BRAVA185,15.21
GOAUK103,2.74
PRIOJ370,23.29
VIVTF500,17.18
BRAVA187,15.08
GOAUK105,2.54
