ativo,margem
WEGEW330,"7,95"
CEABW173,"8,27"
HYPEK190W2,"7,13"
PSSAA476,"9,41"
WEGEW330W1,"7,48"
CEABW175,"8,50"
HYPEK195W2,"6,67"
PSSAA481,"9,10"
WEGEW330W2,"7,77"
CEABW178,"8,73"
HYPEK200W2,"6,21"
PSSAA486,"8,80"
WEGEW333,"8,14"
CEABW183,"9,20"
HYPEK205W2,"5,77"
PSSAA491,"8,50"
WEGEW333W1,"7,68"
CEABW188,"9,67"
HYPEK210W1,"5,22"
PSSAA496,"8,21"
WEGEW333W2,"7,96"
CEABW190,"9,91"
HYPEK210W2,"5,34"
PSSAA501,"7,92"
WEGEW335,"8,33"
CEABW193,"10,14"
HYPEK212,"5,51"
PSSAA511,"7,37"
WEGEW335W1,"7,87"
CEABW198,"10,61"
HYPEK215,"5,31"
PSSAA521,"6,86"
WEGEW335W2,"8,15"
CEABW203,"11,09"
HYPEK215W1,"4,79"
PSSAB340,"21,74"
WEGEW338,"8,52"
CEABW208,"11,56"
HYPEK215W2,"4,92"
PSSAB40,"17,42"
WEGEW338W1,"8,07"
CEABW213,"12,03"
HYPEK217,"5,10"
PSSAB450,"13,46"
WEGEW338W2,"8,34"
CEABX103,"2,84"
HYPEK220,"4,91"
PSSAC380,"19,67"
WEGEW340,"8,72"
CEABX105,"3,01"
HYPEK220W1,"4,37"
PSSAD380,"20,17"
WEGEW340W1,"8,27"
CEABX108,"3,18"
HYPEK220W2,"4,52"
PSSAE400,"19,06"
WEGEW340W2,"8,54"
CEABX113,"3,54"
HYPEK222,"4,76"
PSSAE450,"15,52"
WEGEW343,"8,91"
CEABX118,"3,91"
HYPEK225,"4,61"
PSSAF380,"21,22"
WEGEW343W1,"8,47"
CEABX123,"4,29"
HYPEK225W1,"3,98"
PSSAG38,"21,70"
WEGEW343W2,"8,74"
CEABX128,"4,68"
HYPEK225W2,"4,20"
PSSAH38,"22,28"
WEGEW345,"9,11"
CEABX130,"4,88"
HYPEK227,"4,47"
PSSAI38,"22,70"
WEGEW345W1,"8,68"
CEABX133,"5,08"
HYPEK230,"4,33"
PSSAJ320,"21,79"
WEGEW345W2,"8,94"
CEABX138,"5,49"
HYPEK230W1,"3,63"
PSSAJ380,"16,81"
WEGEW348,"9,30"
CEABX143,"5,90"
HYPEK230W2,"3,92"
PSSAJ401,"13,32"
WEGEW348W1,"8,88"
CEABX148,"6,32"
HYPEK232,"4,19"
PSSAJ406,"12,82"
WEGEW348W2,"9,13"
CEABX153,"6,75"
HYPEK235,"4,05"
PSSAJ411,"12,32"
WEGEW350,"9,50"
CEABX158,"7,18"
HYPEK235W1,"3,36"
PSSAJ416,"11,82"
WEGEW350W1,"9,09"
CEABX160,"7,40"
HYPEK235W2,"3,65"
PSSAJ421,"11,32"
WEGEW350W2,"9,34"
CEABX163,"7,62"
HYPEK237,"3,92"
PSSAJ426,"10,83"
WEGEW353,"9,70"
CEABX165,"7,84"
HYPEK240,"3,79"
PSSAJ450,"7,88"
WEGEW353W1,"9,30"
CEABX168,"8,06"
HYPEK240W1,"3,10"
PSSAJ455,"7,40"
WEGEW353W2,"9,54"
CEABX173,"8,51"
HYPEK240W2,"3,40"
PSSAJ466,"6,92"
WEGEW355,"9,90"
CEABX178,"8,96"
HYPEK242,"3,67"
PSSAJ471,"6,44"
WEGEW355W1,"9,50"
CEABX183,"9,41"
HYPEK245,"3,55"
PSSAJ476,"5,97"
WEGEW355W2,"9,74"
CEABX188,"9,86"
HYPEK245W1,"2,86"
PSSAJ481,"5,50"
WEGEW358,"10,10"
CEABX193,"10,32"
HYPEK245W2,"3,16"
PSSAJ486,"5,05"
WEGEW358W1,"9,71"
CEABX198,"10,78"
HYPEK250,"3,31"
PSSAJ491,"4,59"
WEGEW358W2,"9,95"
CEABX203,"11,24"
HYPEK250W1,"2,63"
PSSAJ496,"4,16"
WEGEW360,"10,30"
CEABX208,"11,70"
HYPEK250W2,"2,93"
PSSAJ501,"3,74"
WEGEW360W1,"9,92"
CEABX213,"12,17"
HYPEK252,"3,20"
PSSAJ511,"2,96"
WEGEW360W2,"10,15"
CEABX218,"12,63"
HYPEK255,"3,09"
PSSAJ521,"2,28"
WEGEW363W1,"10,14"
CEABX253,"15,92"
HYPEK255W1,"2,42"
PSSAJ531,"1,71"
WEGEW363W2,"10,36"
CEABX996,"2,60"
HYPEK255W2,"2,72"
PSSAK258,"27,88"
WEGEW365,"10,71"
CMIGA100,"4,85"
HYPEK259,"2,88"
PSSAK380,"17,38"
WEGEW365W1,"10,35"
CMIGA102,"4,43"
HYPEK260,"2,99"
PSSAK401,"14,08"
WEGEW365W2,"10,57"
CMIGA105,"4,20"
HYPEL17,"9,43"
PSSAK406,"13,62"
WEGEW366,"10,51"
CMIGA107,"3,97"
HYPEL177,"8,98"
PSSAK411,"13,16"
WEGEW368,"10,92"
CMIGA110,"3,74"
HYPEL180,"9,20"
PSSAK416,"12,70"
WEGEW368W1,"10,56"
CMIGA112,"3,52"
HYPEL195,"7,46"
PSSAK421,"12,25"
WEGEW368W2,"10,78"
CMIGA115,"3,30"
HYPEL200,"7,04"
PSSAK426,"11,80"
WEGEW370,"11,12"
CMIGA117,"3,14"
HYPEL205,"6,70"
PSSAK440,"10,90"
WEGEW370W1,"10,78"
CMIGA120,"2,99"
HYPEL210,"6,39"
PSSAK455,"8,78"
WEGEW370W2,"10,99"
CMIGA122,"2,84"
HYPEL215,"6,09"
PSSAK460,"8,38"
WEGEW373,"11,33"
CMIGA125,"2,70"
HYPEL217,"5,94"
PSSAK465,"7,99"
WEGEW373W1,"11,00"
CMIGA127,"2,57"
HYPEL220,"5,80"
PSSAK470,"7,61"
WEGEW373W2,"11,20"
CMIGA130,"2,44"
HYPEL225,"5,52"
PSSAK480,"6,90"
WEGEW375,"11,54"
CMIGA132,"2,32"
HYPEL227,"5,39"
PSSAK481,"7,25"
WEGEW375W1,"11,21"
CMIGA135,"2,20"
HYPEL230,"5,25"
PSSAK491,"6,55"
WEGEW375W2,"11,41"
CMIGA137,"2,08"
HYPEL235,"5,00"
PSSAK496,"6,22"
WEGEW378,"11,75"
CMIGA140,"1,98"
HYPEL237,"4,87"
PSSAK501,"5,90"
WEGEW378W1,"11,43"
CMIGA142,"1,87"
HYPEL240,"4,75"
PSSAK511,"5,29"
WEGEW378W2,"11,62"
CMIGA654,"8,03"
HYPEL242,"4,63"
PSSAK521,"4,72"
WEGEW380,"11,96"
CMIGA674,"7,84"
HYPEL245,"4,51"
PSSAK531,"4,20"
WEGEW380W1,"11,65"
CMIGA704,"7,55"
HYPEL250,"4,29"
PSSAL296,"24,53"
WEGEW380W2,"11,84"
CMIGA724,"7,36"
HYPEL255,"4,07"
PSSAL298,"24,29"
WEGEW383W1,"11,88"
CMIGA754,"7,07"
HYPEL260,"3,87"
PSSAL301,"24,05"
WEGEW383W2,"12,05"
CMIGA774,"6,87"
HYPEM223,"6,37"
PSSAL303,"23,81"
WEGEW384,"12,17"
CMIGA804,"6,59"
HYPEM226,"6,75"
PSSAL306,"23,57"
WEGEW385,"12,38"
CMIGA824,"6,39"
HYPEM238,"7,53"
PSSAL308,"23,33"
WEGEW385W1,"12,10"
CMIGA854,"6,10"
HYPEM241,"7,73"
PSSAL311,"23,09"
WEGEW385W2,"12,27"
CMIGA874,"5,91"
HYPEM243,"7,93"
PSSAL313,"22,86"
WEGEW387W2,"12,49"
CMIGA904,"5,62"
HYPEM246,"8,13"
PSSAL318,"22,38"
WEGEW388,"12,60"
CMIGA924,"5,43"
HYPEM248,"8,33"
PSSAL320,"22,62"
WEGEW390,"12,81"
CMIGA954,"5,14"
HYPEM251,"8,53"
PSSAL321,"22,15"
WEGEW392W2,"12,92"
CMIGA974,"4,95"
HYPEM256,"8,94"
PSSAL323,"21,91"
WEGEW393,"13,03"
CMIGA99,"4,66"
HYPEM258,"9,15"
PSSAL326,"21,67"
WEGEW395,"13,24"
CMIGB100,"4,78"
HYPEM261,"9,36"
PSSAL353,"19,10"
WEGEW397W2,"13,36"
CMIGB102,"4,56"
HYPEM263,"9,57"
PSSAL356,"18,87"
WEGEW40,"13,68"
CMIGB105,"4,33"
HYPEM264,"8,74"
PSSAL358,"18,64"
WEGEW400,"13,46"
CMIGB107,"4,11"
HYPEM266,"9,78"
PSSAL361,"18,41"
WEGEW402W2,"13,81"
CMIGB110,"3,91"
HYPEM268,"9,99"
PSSAL363,"18,18"
WEGEW404,"13,90"
CMIGB112,"3,76"
HYPEM288,"11,27"
PSSAL368,"17,72"
WEGEW405,"14,12"
CMIGB115,"3,61"
HYPEM291,"11,49"
PSSAL371,"17,49"
WEGEW407W2,"14,26"
CMIGB117,"3,46"
HYPEN18,"3,45"
PSSAL373,"17,27"
WEGEW408,"14,34"
CMIGB120,"3,32"
HYPEO180,"3,69"
PSSAL376,"17,04"
WEGEW41,"15,00"
CMIGB122,"3,18"
HYPEP18,"3,89"
PSSAL378,"16,81"
WEGEW410,"14,56"
CMIGB125,"3,05"
HYPEQ180,"4,06"
PSSAL380,"17,95"
WEGEW412W2,"14,71"
CMIGB127,"2,92"
HYPEQ210,"6,02"
PSSAL486,"8,13"
WEGEW415,"14,78"
CMIGB130,"2,80"
HYPER18,"4,26"
PSSAL491,"7,81"
WEGEW417W2,"15,16"
CMIGB132,"2,68"
HYPES18,"4,41"
PSSAL496,"7,51"
WEGEW419,"15,23"
CMIGB135,"2,56"
HYPES290,"11,70"
PSSAL501,"7,20"
WEGEW420,"15,45"
CMIGB137,"2,45"
HYPES292,"11,89"
PSSAL511,"6,62"
WEGEW423,"15,67"
CMIGB140,"2,35"
HYPET18,"4,57"
PSSAL521,"6,08"
WEGEW425,"15,90"
CMIGB142,"2,24"
HYPEU285,"11,28"
PSSAL531,"5,57"
WEGEW429,"16,13"
CMIGB654,"8,10"
HYPEV180,"1,25"
PSSAM386,"3,57"
WEGEW430,"16,35"
CMIGB674,"7,91"
HYPEV21,"4,90"
PSSAM391,"3,84"
WEGEW433,"16,58"
CMIGB704,"7,62"
HYPEV210,"4,18"
PSSAM396,"4,11"
WEGEW435,"16,81"
CMIGB724,"7,43"
HYPEV210W2,"4,43"
PSSAM401,"4,39"
WEGEW439,"17,04"
CMIGB754,"7,15"
HYPEV210W4,"4,48"
PSSAM406,"4,68"
WEGEW440,"17,26"
CMIGB774,"6,96"
HYPEV210W5,"4,62"
PSSAM411,"4,98"
WEGEW443,"17,49"
CMIGB804,"6,67"
HYPEV212,"4,42"
PSSAM416,"5,29"
WEGEW445,"17,72"
CMIGB824,"6,48"
HYPEV215W2,"4,93"
PSSAM421,"5,60"
WEGEW449,"18,19"
CMIGB854,"6,20"
HYPEV215W4,"4,94"
PSSAM426,"5,93"
WEGEW450,"17,95"
CMIGB874,"6,01"
HYPEV215W5,"5,05"
PSSAM431,"6,27"
WEGEW453,"18,42"
CMIGB904,"5,72"
HYPEV217,"4,66"
PSSAM436,"6,61"
WEGEW455,"18,65"
CMIGB924,"5,53"
HYPEV22,"5,88"
PSSAM441,"6,95"
WEGEW458,"18,88"
CMIGB954,"5,24"
HYPEV220,"5,15"
PSSAM446,"7,31"
WEGEW460,"19,11"
CMIGB974,"5,06"
HYPEV220W2,"5,43"
PSSAM451,"7,67"
WEGEW463,"19,35"
CMIGB99,"4,96"
HYPEV220W4,"5,41"
PSSAM456,"8,04"
WEGEW465,"19,58"
CMIGC10,"4,88"
HYPEV220W5,"5,50"
PSSAM461,"8,41"
WEGEW468,"19,81"
CMIGC100,"5,06"
HYPEV222,"5,39"
PSSAM466,"8,79"
WEGEW470,"20,05"
CMIGC102,"4,66"
HYPEV225W2,"5,93"
PSSAM471,"9,18"
WEGEW473,"20,28"
CMIGC105,"4,46"
HYPEV225W4,"5,89"
PSSAM476,"9,58"
WEGEW475,"20,52"
CMIGC107,"4,30"
HYPEV225W5,"5,95"
PSSAM481,"9,98"
WEGEW478,"20,75"
CMIGC110,"4,14"
HYPEV227,"5,64"
PSSAM486,"10,39"
WEGEW480,"20,99"
CMIGC112,"4,00"
HYPEV23,"6,87"
PSSAM491,"10,80"
WEGEW483,"21,23"
CMIGC115,"3,85"
HYPEV230,"6,13"
PSSAM496,"11,22"
WEGEW485,"21,46"
CMIGC117,"3,71"
HYPEV230W2,"6,43"
PSSAM501,"11,65"
WEGEW488,"21,70"
CMIGC120,"3,57"
HYPEV230W4,"6,37"
PSSAM511,"12,51"
WEGEW490,"21,93"
CMIGC122,"3,44"
HYPEV230W5,"6,41"
PSSAM521,"13,39"
WEGEW493,"22,17"
CMIGC125,"3,31"
HYPEV232,"6,38"
PSSAM531,"14,27"
WEGEW495,"22,41"
CMIGC127,"3,19"
HYPEV235W2,"6,93"
PSSAM541,"15,16"
WEGEW499,"22,88"
CMIGC130,"3,07"
HYPEV235W4,"6,85"
PSSAM551,"16,06"
WEGEW500,"22,65"
CMIGC132,"2,95"
HYPEV235W5,"6,88"
PSSAM561,"16,96"
WEGEW502,"23,12"
CMIGC135,"2,84"
HYPEV237,"6,62"
PSSAM571,"17,86"
WEGEW507,"23,60"
CMIGC137,"2,73"
HYPEV24,"7,86"
PSSAN450,"6,59"
WEGEW512,"24,08"
CMIGC140,"2,63"
HYPEV240,"7,12"
PSSAQ450,"7,19"
WEGEW517,"24,55"
CMIGC142,"2,53"
HYPEV240W2,"7,43"
PSSAV401,"1,91"
WEGEW522,"25,03"
CMIGC654,"8,16"
HYPEV240W4,"7,34"
PSSAV406,"2,28"
WEGEW527,"25,51"
CMIGC674,"7,97"
HYPEV240W5,"7,35"
PSSAV411,"2,68"
WEGEW538,"26,47"
CMIGC704,"7,69"
HYPEV242,"7,37"
PSSAV416,"3,11"
WEGEW542,"25,99"
CMIGC724,"7,50"
HYPEV245W2,"7,93"
PSSAV421,"3,56"
WEGEW543,"26,95"
CMIGC754,"7,22"
HYPEV245W4,"7,82"
PSSAV426,"4,01"
WEGEW550,"27,43"
CMIGC774,"7,03"
HYPEV245W5,"7,82"
PSSAV450,"6,82"
WEGEW558,"28,40"
CMIGC804,"6,74"
HYPEV247,"7,61"
PSSAV455,"7,30"
WEGEW562,"27,92"
CMIGC824,"6,56"
HYPEV25,"8,86"
PSSAV466,"7,79"
WEGEW563,"28,88"
CMIGC854,"6,27"
HYPEV250,"8,11"
PSSAV471,"8,28"
WEGEW568,"29,37"
CMIGC874,"6,09"
HYPEV250W2,"8,43"
PSSAV476,"8,77"
WEGEW573,"29,85"
CMIGC904,"5,80"
HYPEV250W4,"8,31"
PSSAV481,"9,27"
WEGEW578,"30,33"
CMIGC924,"5,62"
HYPEV250W5,"8,30"
PSSAV486,"9,76"
WEGEW583,"30,82"
CMIGC954,"5,34"
HYPEV252,"8,36"
PSSAV491,"10,26"
WEGEW588,"31,30"
CMIGC974,"5,15"
HYPEV255W2,"8,93"
PSSAV496,"10,76"
WEGEW593,"31,79"
CMIGD1,"3,09"
HYPEV255W4,"8,81"
PSSAV501,"11,26"
WEGEW598,"32,27"
CMIGD10,"4,98"
HYPEV255W5,"8,78"
PSSAV511,"12,25"
WEGEW603,"32,76"
CMIGD100,"5,16"
HYPEV257,"8,61"
PSSAV521,"13,25"
WEGEW608,"33,25"
CMIGD102,"4,80"
HYPEV260,"9,11"
PSSAV531,"14,25"
WEGEW613,"33,73"
CMIGD105,"4,65"
HYPEV262,"9,35"
PSSAV541,"15,24"
WEGEW618,"34,22"
CMIGD107,"4,49"
HYPEV267,"9,60"
PSSAV551,"16,24"
WEGEW623,"34,71"
CMIGD110,"4,35"
HYPEV270,"10,10"
PSSAV561,"17,24"
WEGEW628,"35,19"
CMIGD112,"4,20"
HYPEV277,"10,60"
PSSAV571,"18,23"
WEGEW633,"35,68"
CMIGD115,"4,06"
HYPEV280,"11,10"
PSSAV581,"19,23"
WEGEW638,"36,17"
CMIGD117,"3,93"
HYPEV287,"11,60"
PSSAV591,"20,23"
WEGEW643,"36,66"
CMIGD120,"3,80"
HYPEV290,"12,10"
PSSAV601,"21,23"
WEGEW648,"37,14"
CMIGD122,"3,67"
HYPEV297,"12,60"
PSSAV611,"22,22"
WEGEW653,"37,63"
CMIGD125,"3,55"
HYPEV300,"13,09"
PSSAV621,"23,22"
WEGEW658,"38,12"
CMIGD127,"3,43"
HYPEV307,"13,59"
PSSAV631,"24,22"
WEGEW663,"38,61"
CMIGD129,"3,31"
HYPEV317,"14,59"
PSSAV641,"25,22"
WEGEW668,"39,10"
CMIGD132,"3,20"
HYPEV327,"15,59"
PSSAV651,"26,21"
WEGEW678,"40,08"
CMIGD137,"2,98"
HYPEV337,"16,58"
PSSAV661,"27,21"
WEGEW683,"40,57"
CMIGD142,"2,78"
HYPEV350,"18,08"
PSSAV671,"28,21"
WEGEW688,"41,05"
CMIGD2,"2,88"
HYPEW180,"2,33"
PSSAW401,"3,13"
WEGEW698,"42,03"
CMIGD654,"8,21"
HYPEW185W2,"2,98"
PSSAW406,"3,44"
WEGEW708,"43,01"
CMIGD674,"8,02"
HYPEW190W2,"3,32"
PSSAW411,"3,76"
WEGEX267,"4,85"
CMIGD704,"7,74"
HYPEW195W2,"3,69"
PSSAW416,"4,08"
WEGEX270,"4,99"
CMIGD724,"7,56"
HYPEW200W2,"4,06"
PSSAW421,"4,43"
WEGEX273,"5,13"
CMIGD754,"7,28"
HYPEW205W2,"4,45"
PSSAW426,"4,78"
WEGEX275,"5,28"
CMIGD774,"7,09"
HYPEW210W1,"4,74"
PSSAW440,"5,52"
WEGEX278,"5,43"
CMIGD804,"6,81"
HYPEW210W2,"4,85"
PSSAW455,"7,59"
WEGEX280,"5,57"
CMIGD824,"6,63"
HYPEW212,"4,93"
PSSAW460,"8,02"
WEGEX283,"5,72"
CMIGD854,"6,35"
HYPEW215,"5,13"
PSSAW465,"8,47"
WEGEX285,"5,87"
CMIGD874,"6,16"
HYPEW215W1,"5,16"
PSSAW470,"8,91"
WEGEX288,"6,03"
CMIGD904,"5,88"
HYPEW215W2,"5,25"
PSSAW480,"9,81"
WEGEX290,"6,18"
CMIGD924,"5,70"
HYPEW217,"5,34"
PSSAW481,"9,36"
WEGEX293,"6,34"
CMIGD954,"5,42"
HYPEW220,"5,54"
PSSAW491,"10,27"
WEGEX295,"6,49"
CMIGD974,"5,24"
HYPEW220W1,"5,59"
PSSAW496,"10,72"
WEGEX298,"6,65"
CMIGE10,"5,25"
HYPEW220W2,"5,67"
PSSAW501,"11,18"
WEGEX300,"6,81"
CMIGE65,"8,26"
HYPEW222,"5,74"
PSSAW511,"12,10"
WEGEX304,"6,98"
CMIGE674,"8,08"
HYPEW225,"5,95"
PSSAW521,"13,02"
WEGEX305,"7,14"
CMIGE70,"7,80"
HYPEW225W1,"6,03"
PSSAW531,"13,94"
WEGEX307W2,"7,09"
CMIGF1,"3,57"
HYPEW225W2,"6,10"
PSSAW541,"14,88"
WEGEX308,"7,31"
CMIGF10,"5,32"
HYPEW227,"6,16"
PSSAW551,"15,81"
WEGEX310,"7,47"
CMIGF100,"5,45"
HYPEW230,"6,37"
PSSAW561,"16,75"
WEGEX312W2,"7,43"
CMIGF102,"5,17"
HYPEW230W1,"6,47"
PSSAW571,"17,70"
WEGEX314,"7,64"
CMIGF105,"5,03"
HYPEW230W2,"6,53"
PSSAW581,"18,66"
WEGEX315,"7,81"
CMIGF107,"4,89"
HYPEW232,"6,59"
PSSAW591,"19,62"
WEGEX317W2,"7,77"
CMIGF11,"4,62"
HYPEW235,"6,80"
PSSAX486,"9,89"
WEGEX318,"7,98"
CMIGF110,"4,75"
HYPEW235W1,"6,93"
PSSAX491,"10,32"
WEGEX320,"8,15"
CMIGF115,"4,49"
HYPEW235W2,"6,98"
PSSAX496,"10,76"
WEGEX322W2,"8,12"
CMIGF117,"4,36"
HYPEW237,"7,02"
PSSAX501,"11,20"
WEGEX324,"8,33"
CMIGF120,"4,24"
HYPEW240,"7,24"
PSSAX511,"12,09"
WEGEX325,"8,50"
CMIGF122,"4,12"
HYPEW240W1,"7,38"
PSSAX521,"12,99"
WEGEX327W2,"8,47"
CMIGF125,"4,00"
HYPEW240W2,"7,42"
PSSAX531,"13,89"
WEGEX329,"8,68"
CMIGF127,"3,89"
HYPEW242,"7,46"
PSSAX541,"14,80"
WEGEX330,"8,85"
CMIGF129,"3,78"
HYPEW245,"7,68"
RADLA173,"11,41"
WEGEX332W2,"8,83"
CMIGF132,"3,67"
HYPEW245W1,"7,85"
RADLA183,"11,02"
WEGEX334,"9,03"
CMIGF136,"3,46"
HYPEW245W2,"7,88"
RADLA187,"10,83"
WEGEX335,"9,21"
CMIGF139,"3,37"
HYPEW250,"8,13"
RADLA198,"10,47"
WEGEX337W2,"9,20"
CMIGF142,"3,27"
HYPEW250W1,"8,31"
RADLA200,"10,39"
WEGEX338,"9,39"
CMIGF144,"3,18"
HYPEW250W2,"8,33"
RADLA203,"10,30"
WEGEX340,"9,58"
CMIGF654,"8,32"
HYPEW252,"8,36"
RADLA205,"10,21"
WEGEX342W2,"9,56"
CMIGF674,"8,14"
HYPEW255,"8,58"
RADLA209,"10,05"
WEGEX344,"9,76"
CMIGF704,"7,87"
HYPEW255W1,"8,79"
RADLA210,"10,13"
WEGEX345,"9,95"
CMIGF724,"7,69"
HYPEW255W2,"8,80"
RADLA213,"9,97"
WEGEX347W2,"9,94"
CMIGF754,"7,41"
HYPEW259,"9,04"
RADLA215,"9,88"
WEGEX348,"10,13"
CMIGF774,"7,23"
HYPEW260,"8,81"
RADLA218,"9,80"
WEGEX350,"10,32"
CMIGF804,"6,96"
HYPEW260W2,"9,26"
RADLC210,"12,29"
WEGEX352W2,"10,32"
CMIGF824,"6,78"
HYPEW265,"9,50"
RADLD21,"13,06"
WEGEX354,"10,51"
CMIGF854,"6,51"
HYPEW265W2,"9,73"
RADLE210,"13,71"
WEGEX355,"10,70"
CMIGF874,"6,32"
HYPEW270,"9,97"
RADLF210,"14,49"
WEGEX357W2,"10,70"
CMIGF904,"6,05"
HYPEW270W2,"10,20"
RADLG21,"15,06"
WEGEX358,"10,89"
CMIGF924,"5,88"
HYPEW275,"10,44"
RADLH21,"15,71"
WEGEX36,"11,46"
CMIGF954,"5,63"
HYPEW275W2,"10,68"
RADLI21,"16,16"
WEGEX360,"11,08"
CMIGF974,"5,51"
HYPEW280,"10,91"
RADLJ103,"12,61"
WEGEX362W2,"11,09"
CMIGG10,"5,60"
HYPEW280W2,"11,15"
RADLJ108,"12,11"
WEGEX365,"11,27"
CMIGG101,"5,34"
HYPEW285,"11,39"
RADLJ113,"11,62"
WEGEX368,"11,66"
CMIGG104,"5,20"
HYPEW290,"11,86"
RADLJ118,"11,13"
WEGEX368W2,"11,48"
CMIGG107,"5,06"
HYPEW295,"12,34"
RADLJ123,"10,64"
WEGEX370,"11,85"
CMIGG11,"4,93"
HYPEW297,"12,58"
RADLJ128,"10,16"
WEGEX373W2,"11,88"
CMIGG111,"4,80"
HYPEW300,"12,82"
RADLJ133,"9,68"
WEGEX375,"12,25"
CMIGG114,"4,67"
HYPEW302,"13,06"
RADLJ138,"9,21"
WEGEX378,"12,44"
CMIGG116,"4,55"
HYPEW305,"13,30"
RADLJ143,"8,74"
WEGEX378W2,"12,28"
CMIGG12,"4,43"
HYPEW307,"13,54"
RADLJ148,"8,28"
WEGEX38,"12,64"
CMIGG122,"4,31"
HYPEW310,"13,78"
RADLJ153,"7,83"
WEGEX380,"12,05"
CMIGG125,"4,20"
HYPEW312,"14,02"
RADLJ155W2,"7,38"
WEGEX383,"12,84"
CMIGG127,"4,09"
HYPEW315,"14,26"
RADLJ155W4,"8,18"
WEGEX383W2,"12,68"
CMIGG13,"3,98"
HYPEX17,"2,66"
RADLJ155W5,"8,72"
WEGEX385,"13,04"
CMIGG132,"3,88"
HYPEX177,"2,95"
RADLJ158,"7,40"
WEGEX388,"13,25"
CMIGG135,"3,77"
HYPEX180,"2,80"
RADLJ160W2,"6,88"
WEGEX388W2,"13,09"
CMIGG137,"3,67"
HYPEX195,"4,05"
RADLJ160W4,"7,80"
WEGEX390,"13,45"
CMIGG139,"3,58"
HYPEX200,"4,39"
RADLJ160W5,"8,38"
WEGEX393,"13,65"
CMIGG142,"3,48"
HYPEX205,"4,74"
RADLJ163,"6,97"
WEGEX393W2,"13,50"
CMIGG144,"3,39"
HYPEX210,"5,10"
RADLJ165W2,"6,38"
WEGEX395,"13,86"
CMIGG146,"3,30"
HYPEX215,"5,47"
RADLJ165W4,"7,43"
WEGEX398,"14,06"
CMIGG65,"8,38"
HYPEX217,"5,66"
RADLJ165W5,"8,05"
WEGEX398W2,"13,92"
CMIGG674,"8,20"
HYPEX220,"5,85"
RADLJ168,"6,55"
WEGEX400,"14,27"
CMIGG70,"7,93"
HYPEX225,"6,24"
RADLJ170W2,"5,88"
WEGEX403,"14,47"
CMIGG724,"7,75"
HYPEX227,"6,44"
RADLJ170W4,"7,07"
WEGEX403W2,"14,33"
CMIGG75,"7,48"
HYPEX230,"6,64"
RADLJ170W5,"7,73"
WEGEX405,"14,68"
CMIGG774,"7,30"
HYPEX235,"7,04"
RADLJ173,"6,15"
WEGEX408,"14,89"
CMIGG80,"7,03"
HYPEX237,"7,24"
RADLJ175W2,"5,38"
WEGEX408W2,"14,75"
CMIGG824,"6,85"
HYPEX240,"7,45"
RADLJ175W4,"6,72"
WEGEX41,"15,51"
CMIGG85,"6,58"
HYPEX242,"7,66"
RADLJ175W5,"7,42"
WEGEX410,"15,09"
CMIGG874,"6,40"
HYPEX245,"7,86"
RADLJ178,"5,76"
WEGEX413W2,"15,17"
CMIGG90,"6,14"
HYPEX250,"8,28"
RADLJ180,"5,57"
WEGEX415,"15,30"
CMIGG924,"5,97"
HYPEX255,"8,71"
RADLJ180W2,"4,88"
WEGEX418,"15,72"
CMIGG95,"5,78"
HYPEX260,"9,14"
RADLJ180W4,"6,39"
WEGEX418W2,"15,60"
CMIGG974,"5,66"
HYPEX265,"9,57"
RADLJ180W5,"7,12"
WEGEX420,"15,93"
CMIGG99,"5,48"
HYPEX270,"10,01"
RADLJ183,"5,39"
WEGEX423,"16,14"
CMIGH100,"5,78"
HYPEX275,"10,46"
RADLJ185W2,"4,38"
WEGEX423W2,"16,02"
CMIGH654,"8,44"
HYPEX280,"10,90"
RADLJ185W4,"6,07"
WEGEX425,"16,36"
CMIGH674,"8,26"
HYPEX285,"11,35"
RADLJ185W5,"6,84"
WEGEX428W2,"16,45"
CMIGH704,"8,00"
IGTIA158,"13,00"
RADLJ188,"5,03"
WEGEX429,"16,57"
CMIGH724,"7,82"
IGTIA160,"12,78"
RADLJ190W2,"3,88"
WEGEX43,"16,99"
CMIGH754,"7,55"
IGTIA165,"12,34"
RADLJ190W4,"5,76"
WEGEX433,"16,78"
CMIGH824,"6,93"
IGTIA168,"12,13"
RADLJ190W5,"6,56"
WEGEX433W2,"16,89"
CMIGI100,"5,91"
IGTIA170,"12,56"
RADLJ193,"4,69"
WEGEX435,"17,21"
CMIGJ100,"4,55"
IGTIA233,"7,20"
RADLJ195W2,"3,38"
WEGEX438,"17,42"
CMIGJ100W2,"3,53"
IGTIA243,"6,58"
RADLJ195W4,"5,46"
WEGEX438W2,"17,32"
CMIGJ100W4,"3,58"
IGTIA253,"6,00"
RADLJ195W5,"6,29"
WEGEX440,"17,64"
CMIGJ100W5,"3,61"
IGTIB16,"13,12"
RADLJ198,"4,36"
WEGEX443,"17,85"
CMIGJ102,"4,11"
IGTIB17,"12,92"
RADLJ200,"4,20"
WEGEX443W2,"17,76"
CMIGJ105,"3,86"
IGTIC190,"11,69"
RADLJ200W2,"2,88"
WEGEX445,"18,07"
CMIGJ105W2,"3,03"
IGTID170,"13,50"
RADLJ200W4,"5,18"
WEGEX448,"18,29"
CMIGJ105W4,"3,09"
IGTIE170,"13,75"
RADLJ200W5,"6,03"
